"FK1 1AA",10,288795,680221,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1AE",10,288963,679843,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1AZ",10,288706,679645,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BA",10,288809,679745,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BB",10,288754,679803,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BE",10,288614,679778,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BF",10,288719,679698,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BG",10,288685,679774,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BL",10,288521,679780,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BN",10,288618,679711,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BQ",10,288682,679749,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1BT",10,288525,679746,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DD",10,288748,679963,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DG",10,288657,680030,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DJ",10,288601,679971,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DL",10,288525,679809,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DQ",10,288659,680051,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DU",10,288954,679849,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1DZ",10,288886,679872,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1EA",10,288857,679863,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1ED",10,288811,679894,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1EJ",10,288706,679927,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1EN",10,288662,679974,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1ER",10,288597,680004,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1ES",10,288662,679974,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1EU",10,288688,679998,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1EY",10,288626,680029,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1EZ",10,288606,680031,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HB",10,288755,679906,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HG",10,288687,679848,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HN",10,288819,680514,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HQ",10,288858,680504,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HR",10,288833,680387,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HS",10,288823,680301,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HU",10,288697,680240,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HX",10,288730,680103,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HY",10,288790,680165,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1HZ",10,288752,680127,"S92000003","","S08000019","","S12000014","S13002614"
"FK1 1JB",10,288804,680154,"S92000003","","S08000019","","S12000014","S13002614"
