"CM0 7AA",10,595786,199756,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AB",10,595737,199885,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AD",10,595781,200015,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AE",10,595853,199950,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AF",10,595883,200120,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AG",10,595880,200699,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AH",10,595592,199946,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AJ",10,595663,200017,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AL",10,595352,199912,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AN",10,595264,199894,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AP",10,595096,199920,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AQ",10,595603,199863,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AS",10,595136,199912,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AT",10,599254,203238,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7AW",10,595172,199917,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AY",10,595608,199788,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7AZ",10,595509,199701,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BA",10,595399,199802,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BB",10,595138,199827,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BD",10,594949,200076,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BE",10,593903,199740,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BF",10,595343,199881,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BG",10,594409,199828,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BH",10,595490,198530,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BJ",10,595598,199089,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BL",10,595279,198749,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BN",10,594480,198811,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BP",10,594449,199073,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BQ",10,595484,198780,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BS",10,594181,198983,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BT",10,594553,198930,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BU",10,594396,199004,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BW",10,594058,198964,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BX",10,594245,199040,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BY",10,595740,199699,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7BZ",10,595760,199739,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DA",10,596302,199537,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DE",10,595816,199754,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DF",10,595876,199826,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DG",10,595931,199955,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DH",10,596001,199794,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DJ",10,596120,199884,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DL",10,596218,199949,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DN",10,596087,200041,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DP",10,596935,200283,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DQ",10,595984,199908,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DR",10,596752,200312,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DS",10,596561,200165,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DT",10,596751,200659,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DU",10,596478,201322,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7DW",10,596252,200125,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7DX",10,597093,201106,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7DY",10,596999,201169,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7DZ",10,597159,201409,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7EA",10,597348,201379,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7EB",10,596043,199812,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7ED",10,596038,200092,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EE",10,596080,199754,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EF",10,596112,199516,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EG",10,596144,199623,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EH",10,596315,199598,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EJ",10,595582,199606,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EL",10,595648,199727,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EP",10,595793,199687,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EQ",10,596298,199715,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7ER",10,595521,199553,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7ES",10,595695,199451,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7ET",10,595743,199606,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EU",10,596107,199602,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EW",10,596046,199703,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EX",10,595523,199737,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EY",10,595658,199658,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7EZ",10,595738,199652,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7FB",10,595682,199847,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7FE",10,595235,199754,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7FF",10,595780,199791,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7FG",10,599467,201637,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004203"
"CM0 7FH",10,594817,199673,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7FJ",10,594795,199746,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
"CM0 7FL",10,594838,199721,"E92000001","E19000001","E18000006","E10000012","E07000074","E05004202"
